section,location,date,question_order,question_title,answer,frequency,question_type,question_allowedValues
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,LLAMO A ALGUIEN PARA QUE LLAME A LA POLICÍA O AL CELADOR,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,YO LLAMO AL CELADOR O LLAMO A LA POLICÍA O A OTRA PERSONA,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,LE AVISO A UNA PERSONA ADULTA O AL CELADOR O A UNA PERSONA O A LA POLICÍA,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,AVISARLE A UNA PERSONA MAYOR COMO EL CELADOR O EL PROFESOR,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,LLAMO AL CELADOR O LE AVISO AL PROFESRO,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,INFORMARLE AL CELADOR,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,LLAMO AL CELADOR PARA QUE LLAME A LA POLICÍA,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,LE DIGO AL CELADOR O AL QUE ESTA ENCARGADO,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,VOY A AVISARLES A LA POLICÍA O SINO VOY A AVISARLE AL CELADOR,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,LE DIGO QUE NO LA ROBE PORQUE ESO ES PARA EL MUNICIPIO,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,LE AVISO AL CELADOR O UNA PERSONA,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,LE DIGO AL CELADOR,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,LE VOY A AVISAR A LA POLICÍA O AL CELADOR,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,07.10.2015 00:00:00,5,¿He sentido alguna vez que las canchas del barrio pueden ser peligrosas para mi?,Sí,10,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,5,¿He sentido alguna vez que las canchas del barrio pueden ser peligrosas para mi?,No,5,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,07.10.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?",PORQUE EN LA CANCHA HAY MUCHO VICIOSO,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?",N,6,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?",MIEDO Y SUSTO,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?",DE UNA PERSONA ADULTA QUE ME MATE,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?",EL MANTENIMIENTO EN SU INTERIOR COMO TAMBIÉN QUE A VECES SE LLENA DE BASURA,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?",PORQUE HE VISTO MUCHAS VECES ALGUNOS CHICOS FUMANDO,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?",SI VEO PELIGROS EN EL BARRIO ME REGRESO A LA CASA,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?",PORQUE HAY VASAGUEROS QUE LOS COMIENZA A CORRETIAR,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?",EL PELIGRO DE LOS LADRONES,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?",UNOS FUMAN Y OTROS ROBAN LAS CASAS,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,07.10.2015 00:00:00,7,Si al final del entrenamiento deportivo me ponen a limpiar la cancha y organizar los implementos deportivos ¿sigo yendo al entrenamiento?,Sí,11,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,7,Si al final del entrenamiento deportivo me ponen a limpiar la cancha y organizar los implementos deportivos ¿sigo yendo al entrenamiento?,No,4,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,07.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,PARA JUGAR FÚTBOL,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,PARA UTILIZARLA Y JUGAR,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,PARA JUGAR Y UTILIZARLA,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,PARA JUGAR,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,PARA JUGAR EN EL PARQUE Y PARA JUGAR PARTIDOS,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,"PARA JUGAR, DIVERTIRSE Y COMPARTIR CON MIS AMIGOS",1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,PARA JUGAR Y APRENDER,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,PARA JUGAR Y DIVERTIRNOS,3,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,PARA QUE EL NIÑO DE LA COMUNIDAD SE DIVIERTA Y JUEGUE,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,PARA PASAR ALGUNOS RATOS O JUGAR,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,PARA JUGAR CON MIS AMIGOS,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,PARA JUGAR Y PASARLA BIEN CON LOS FAMILIARES,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,PARA TODOS JUGAR EN LA CANCHA,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,07.10.2015 00:00:00,9,¿Alguna vez me he reunido con alguien en la cancha o en el parque para hacer actividades con la intención de causar daño a otros?,Sí,3,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,9,¿Alguna vez me he reunido con alguien en la cancha o en el parque para hacer actividades con la intención de causar daño a otros?,No,12,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Puerto Carreño,07.10.2015 00:00:00,1,¿Le he puesto apodos a las personas con la intención de burlarme de ellos?,No,13,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Puerto Carreño,08.10.2015 00:00:00,1,¿Le he puesto apodos a las personas con la intención de burlarme de ellos?,Sí,2,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Puerto Carreño,07.10.2015 00:00:00,2,"¿He golpeado, gritado o dicho palabras groseras a mis compañeros o amigos en mas de una ocasión?",Sí,8,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Puerto Carreño,08.10.2015 00:00:00,2,"¿He golpeado, gritado o dicho palabras groseras a mis compañeros o amigos en mas de una ocasión?",No,7,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Puerto Carreño,07.10.2015 00:00:00,3,Estoy balanceándome fuerte en un columpio y alguien me recomienda tener cuidado ¿sigo su consejo?,Sí,10,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Puerto Carreño,08.10.2015 00:00:00,3,Estoy balanceándome fuerte en un columpio y alguien me recomienda tener cuidado ¿sigo su consejo?,No,5,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Puerto Carreño,07.10.2015 00:00:00,4,En el juego de policías y ladrones ¿Cuál prefiero escoger?,Policía,14,multiOptionSingleChoice,"{""list"":[""Ladrón"",""Policía""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Puerto Carreño,08.10.2015 00:00:00,4,En el juego de policías y ladrones ¿Cuál prefiero escoger?,Ladrón,1,multiOptionSingleChoice,"{""list"":[""Ladrón"",""Policía""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Puerto Carreño,07.10.2015 00:00:00,5,¿Me gustaría que mis compañeros de clase me hicieran caso y obedecieran por ser el mas bravo?,No,13,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Puerto Carreño,08.10.2015 00:00:00,5,¿Me gustaría que mis compañeros de clase me hicieran caso y obedecieran por ser el mas bravo?,Sí,2,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Puerto Carreño,07.10.2015 00:00:00,6,"Voy por la calle y veo que a mi vecino se le caen unos billetes. Él no se da cuenta y yo se que él necesita la plata para comprar comida, pero yo tengo mis zapatos rotos ¿Recojo el dinero y compro los zapatos nuevos?",No,9,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Puerto Carreño,08.10.2015 00:00:00,6,"Voy por la calle y veo que a mi vecino se le caen unos billetes. Él no se da cuenta y yo se que él necesita la plata para comprar comida, pero yo tengo mis zapatos rotos ¿Recojo el dinero y compro los zapatos nuevos?",Sí,6,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Carreño,07.10.2015 00:00:00,1,"Si un amigo me invita a consumir cigarrillo, ¿lo hago?",No,15,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Carreño,07.10.2015 00:00:00,10,¿Cómo reacciono frente a los buenos comentarios?,Los recibo con agrado,13,multiOptionSingleChoice,"{""list"":[""Respondo agresivamente"",""Me voy"",""Los recibo con agrado"",""Me da pena""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Carreño,08.10.2015 00:00:00,10,¿Cómo reacciono frente a los buenos comentarios?,Respondo agresivamente,2,multiOptionSingleChoice,"{""list"":[""Respondo agresivamente"",""Me voy"",""Los recibo con agrado"",""Me da pena""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Carreño,07.10.2015 00:00:00,11,Cuando estoy conversando con mis amigos sobre fútbol y otro chico quiere participar ¿lo dejo entrar en la conversación?,Sí,14,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Carreño,08.10.2015 00:00:00,11,Cuando estoy conversando con mis amigos sobre fútbol y otro chico quiere participar ¿lo dejo entrar en la conversación?,No,1,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Carreño,07.10.2015 00:00:00,12,Cuando he tenido problemas con otras personas ¿He propuesto soluciones?,Sí,8,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Carreño,08.10.2015 00:00:00,12,Cuando he tenido problemas con otras personas ¿He propuesto soluciones?,No,7,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Carreño,07.10.2015 00:00:00,13,Cuando alguien me golpea:,¿No le contesto y me voy o intento dialogar con él?,10,multiOptionSingleChoice,"{""list"":[""¿Le devuelvo el golpe o continúo la pelea?"",""¿No le contesto y me voy o intento dialogar con él?""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Carreño,08.10.2015 00:00:00,13,Cuando alguien me golpea:,¿Le devuelvo el golpe o continúo la pelea?,5,multiOptionSingleChoice,"{""list"":[""¿Le devuelvo el golpe o continúo la pelea?"",""¿No le contesto y me voy o intento dialogar con él?""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Carreño,07.10.2015 00:00:00,2,¿Por qué?,PORQUE ES MALO PARA LA SALUD,2,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Carreño,08.10.2015 00:00:00,2,¿Por qué?,PORQUE NO QUIERO,2,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Carreño,08.10.2015 00:00:00,2,¿Por qué?,N,4,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Carreño,08.10.2015 00:00:00,2,¿Por qué?,PORQUE EL CIGARRILLO ES MALO PARA LA SALUD Y ME PUEDE TRAER PROBLEMAS,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Carreño,08.10.2015 00:00:00,2,¿Por qué?,PORQUE ES MALO PARA MI SALUD Y MI ESTADO FÍSICO,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Carreño,08.10.2015 00:00:00,2,¿Por qué?,PORQUE ES MALO,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Carreño,08.10.2015 00:00:00,2,¿Por qué?,NO PORQUE ES MALO CONSUMIR CIGARRILLO ES MALO PARA LA SALUD,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Carreño,08.10.2015 00:00:00,2,¿Por qué?,PORQUE ES MALO PARA MI,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Carreño,08.10.2015 00:00:00,2,¿Por qué?,PORQUE ES PERJUDICIAL PARA LA SALUD,1,text,
